GAD1,GAD2,GAD3,GAD4,GAD5,GAD6,GAD7,GADE,SWL1,SWL2,SWL3,SWL4,SWL5,Game,Platform,Hours,earnings,whyplay,League,streams,SPIN1,SPIN2,SPIN3,SPIN4,SPIN5,SPIN6,SPIN7,SPIN8,SPIN9,SPIN10,SPIN11,SPIN12,SPIN13,SPIN14,SPIN15,SPIN16,SPIN17,Narcissism,Gender,Age,Work,Degree,Reference,Playstyle,GAD_T,SWL_T,SPIN_T,Residence_ISO3,Label
0,0,0,1,0,1,1,1,5,5,6,5,4,2,1,0.40909090909090906,1,1,48,0.2,0.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1,0.0222222222222222,1,1,2,2,0.14285714285714285,0.6666666666666667,0.4411764705882353,102,2
2,1,1,1,0,2,1,2,6,7,6,6,5,7,1,0.09999999999999999,1,1,48,0.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,3.0,3.0,1,0.2222222222222222,0,2,2,4,0.38095238095238093,0.8333333333333334,0.4411764705882353,15,2
1,0,1,1,1,1,0,2,6,6,6,7,2,7,1,0.10909090909090909,1,1,49,0.06,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,1,0.0,1,1,2,2,0.23809523809523808,0.7333333333333334,0.16176470588235295,35,1
1,0,1,2,1,2,1,2,2,3,2,2,2,7,1,0.22727272727272727,1,2,11,0.0,1.0,3.0,0.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,3.0,4.0,2.0,2.0,2.0,1,0.1333333333333333,1,0,2,3,0.38095238095238093,0.19999999999999998,0.5,15,0
3,3,3,3,3,1,2,2,5,7,5,5,1,7,2,0.08181818181818182,1,1,48,0.01,2.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1,0.0222222222222222,1,1,2,3,0.8571428571428571,0.6,0.20588235294117646,102,2
1,0,1,1,1,0,0,2,2,3,4,2,3,9,1,0.05454545454545454,1,3,11,0.02,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1,0.0888888888888889,1,0,2,2,0.19047619047619047,0.30000000000000004,0.19117647058823528,102,4
1,2,1,0,1,1,2,2,3,4,6,5,5,6,1,0.18181818181818182,1,1,48,0.02,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0.0222222222222222,1,3,2,2,0.38095238095238093,0.6,0.19117647058823528,102,4
3,3,3,3,0,0,0,3,1,3,1,1,1,7,0,0.05454545454545454,1,3,11,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0,0.0,2,1,2,4,0.5714285714285714,0.06666666666666668,0.16176470588235295,102,0
3,3,3,3,1,3,1,0,2,4,3,2,2,7,0,0.09090909090909091,1,1,48,0.0,0.0,0.0,3.0,2.0,2.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,1,0.0,1,1,2,4,0.8095238095238095,0.2666666666666667,0.45588235294117646,102,3
1,0,1,1,0,2,0,2,2,6,3,4,3,9,1,0.07272727272727272,1,4,7,0.2,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1,0.04444444444444445,1,0,3,3,0.23809523809523808,0.43333333333333335,0.23529411764705882,23,4
0,0,0,0,0,0,0,2,6,5,6,4,4,9,1,0.22727272727272727,1,4,7,0.25,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,2,3,2,3,0.0,0.6666666666666667,0.20588235294117646,35,1
0,0,0,0,1,0,0,1,5,5,5,6,3,9,1,0.22727272727272727,1,4,7,0.25,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1,0.0888888888888889,0,0,2,3,0.047619047619047616,0.6333333333333334,0.22058823529411764,107,1
0,0,0,0,0,1,0,1,5,5,6,5,2,6,1,0.18181818181818182,1,2,49,0.05,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,1,0.19999999999999996,1,1,2,2,0.047619047619047616,0.6,0.22058823529411764,23,4
0,0,0,0,0,0,0,2,2,5,5,4,2,9,1,0.13636363636363635,1,2,7,0.2,1.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1,0.04444444444444445,3,1,2,2,0.0,0.43333333333333335,0.23529411764705882,102,4
0,0,0,0,0,0,0,1,6,6,6,5,6,7,1,0.45454545454545453,1,2,39,0.04,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0.04444444444444445,3,1,2,1,0.0,0.8,0.07352941176470588,44,4
2,2,3,1,1,3,1,3,2,3,1,1,1,6,1,0.10909090909090909,1,4,11,0.05,2.0,2.0,2.0,4.0,4.0,4.0,0.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,1,0.0,1,1,2,3,0.6190476190476191,0.1,0.7352941176470588,35,3
3,3,3,3,2,0,1,0,2,2,1,1,1,6,1,0.2545454545454545,1,1,48,0.2,0.0,2.0,4.0,3.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1,0.0222222222222222,3,1,2,4,0.7142857142857142,0.06666666666666668,0.4852941176470588,16,3
0,0,1,0,0,1,1,2,5,5,6,2,1,6,1,0.22727272727272727,1,2,11,0.05,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,1,0.0222222222222222,1,1,2,3,0.14285714285714285,0.4666666666666667,0.3088235294117647,44,4
0,3,3,3,1,2,3,0,1,4,1,1,1,6,1,0.18181818181818182,1,1,48,0.02,1.0,0.0,0.0,4.0,0.0,1.0,2.0,3.0,2.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0,0.06666666666666665,0,1,2,1,0.7142857142857142,0.1,0.3088235294117647,23,0
1,1,1,1,0,1,0,2,1,7,1,1,1,6,1,0.12727272727272726,1,3,39,0.04,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1,1,2,1,0.23809523809523808,0.19999999999999998,0.16176470588235295,73,4
1,1,1,1,2,2,1,2,2,2,1,2,1,6,1,0.45454545454545453,1,2,11,0.05,2.0,1.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1,0.0222222222222222,1,1,2,3,0.42857142857142855,0.1,0.5,102,3
1,0,1,1,2,2,0,2,1,6,1,1,2,6,1,0.36363636363636365,1,1,3,0.15,1.0,3.0,3.0,3.0,0.0,1.0,2.0,3.0,4.0,4.0,3.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1,0.0888888888888889,1,1,2,1,0.3333333333333333,0.19999999999999998,0.5147058823529411,24,3
0,0,1,1,0,0,0,2,3,4,5,2,2,6,1,0.09090909090909091,1,1,48,0.2,1.0,2.0,0.0,3.0,0.0,1.0,3.0,3.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.04444444444444445,0,1,2,2,0.09523809523809523,0.3666666666666667,0.3676470588235294,82,4
0,0,0,1,0,1,0,1,6,6,6,6,6,9,1,0.09090909090909091,2,2,22,0.05,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1,0.0888888888888889,1,1,2,3,0.09523809523809523,0.8333333333333334,0.1764705882352941,35,1
0,1,1,0,1,0,1,2,3,6,2,7,1,6,1,0.2545454545454545,2,2,7,0.1,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.06666666666666665,1,0,1,1,0.19047619047619047,0.4666666666666667,0.058823529411764705,33,4
1,1,1,1,1,3,0,2,1,2,1,3,1,6,1,0.2727272727272727,1,1,11,0.2,2.0,0.0,2.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,2.0,1,0.04444444444444445,3,0,2,2,0.38095238095238093,0.1,0.3235294117647059,33,0
3,1,2,1,0,1,0,1,1,6,1,2,1,5,1,0.18181818181818182,1,1,48,0.5,0.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,0.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1,0.11111111111111116,1,1,2,3,0.38095238095238093,0.19999999999999998,0.4852941176470588,33,3
3,3,3,1,1,3,3,3,1,1,1,1,1,6,1,0.2545454545454545,1,1,11,0.08,3.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,0.0,4.0,3.0,0.0,3.0,1.0,1.0,2.0,3.0,1,0.06666666666666665,0,1,2,1,0.8095238095238095,0.0,0.5,35,3
1,1,1,1,0,0,0,1,3,5,3,3,3,6,1,0.36363636363636365,1,2,7,0.1,0.0,3.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,1,0.11111111111111116,3,1,2,1,0.19047619047619047,0.4,0.38235294117647056,2,0
1,0,0,0,1,1,0,2,2,2,2,2,1,6,1,0.2727272727272727,1,1,11,0.15,0.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,4.0,3.0,0.0,2.0,1.0,1,0.0,2,1,2,4,0.14285714285714285,0.13333333333333333,0.5882352941176471,23,0
1,1,3,1,1,3,3,1,6,6,7,5,5,6,1,0.2727272727272727,1,4,39,0.15,1.0,2.0,3.0,4.0,4.0,1.0,0.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,0.0,4.0,2.0,1,0.0,0,1,2,2,0.6190476190476191,0.8,0.6764705882352942,23,2
0,0,1,1,0,0,0,2,5,6,6,4,2,7,1,0.2727272727272727,1,2,11,0.08,0.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0,0.04444444444444445,1,1,2,1,0.09523809523809523,0.6,0.25,23,4
1,0,1,2,0,2,0,1,2,3,4,2,6,6,1,0.15454545454545454,1,2,49,0.05,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,1,0.19999999999999996,0,1,2,3,0.2857142857142857,0.4,0.16176470588235295,30,4
0,0,0,1,1,1,0,1,3,4,5,4,3,6,1,0.2727272727272727,1,1,2,0.01,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1,0.04444444444444445,0,1,2,2,0.14285714285714285,0.4666666666666667,0.08823529411764705,35,4
0,0,1,1,0,2,0,2,3,6,5,5,3,6,1,0.06363636363636363,1,1,43,0.14,0.0,2.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0.3555555555555555,0,2,2,3,0.19047619047619047,0.5666666666666667,0.2647058823529412,23,1
2,1,1,0,0,3,0,2,1,2,1,1,1,9,1,0.12727272727272726,1,4,22,0.1,2.0,2.0,3.0,4.0,4.0,3.0,1.0,2.0,4.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,1.0,2.0,1,0.0222222222222222,3,1,2,1,0.3333333333333333,0.033333333333333354,0.6764705882352942,86,0
1,1,1,1,0,1,1,2,2,5,4,5,5,6,1,0.2727272727272727,1,1,11,0.05,1.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1,0.06666666666666665,1,0,2,4,0.2857142857142857,0.5333333333333333,0.4117647058823529,22,2
0,0,3,0,0,0,0,2,2,2,2,2,4,6,1,0.22727272727272727,1,1,11,0.1,0.0,3.0,0.0,4.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,1,0.04444444444444445,3,0,2,1,0.14285714285714285,0.23333333333333336,0.20588235294117646,73,0
2,1,1,1,0,1,1,2,5,4,5,3,5,10,1,0.40909090909090906,1,2,11,0.03,1.0,4.0,3.0,4.0,2.0,3.0,0.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,4.0,1.0,3.0,3.0,1,0.37777777777777777,0,3,2,1,0.3333333333333333,0.5666666666666667,0.6323529411764706,48,2
2,3,2,1,0,1,2,2,6,7,6,3,5,6,1,0.36363636363636365,1,1,7,0.15,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0,0.0,2,1,2,2,0.5238095238095237,0.7333333333333334,0.10294117647058823,74,2
0,0,1,0,0,0,0,1,6,6,6,6,7,6,1,0.10909090909090909,1,2,36,0.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1,0.15555555555555556,0,4,2,2,0.047619047619047616,0.8666666666666666,0.07352941176470588,23,1
1,0,1,2,0,1,1,2,6,6,6,7,6,9,1,0.11818181818181818,1,2,11,0.2,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1,0.11111111111111116,1,2,2,2,0.2857142857142857,0.8666666666666666,0.27941176470588236,5,1
0,0,0,0,1,0,0,1,2,5,3,2,1,0,1,0.18181818181818182,1,1,48,0.05,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0.0222222222222222,2,3,2,2,0.047619047619047616,0.2666666666666667,0.19117647058823528,16,4
0,0,0,0,0,0,1,1,5,6,6,6,4,6,1,0.14545454545454545,1,1,11,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,2,1,2,2,0.047619047619047616,0.7333333333333334,0.029411764705882353,35,1
0,0,1,0,0,1,0,1,5,5,5,4,3,6,1,0.10909090909090909,1,2,11,0.03,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,1,0.0,0,1,2,2,0.09523809523809523,0.5666666666666667,0.23529411764705882,35,4
1,2,2,1,2,2,0,2,2,2,3,4,5,6,1,0.1909090909090909,1,1,43,0.05,0.0,1.0,0.0,2.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1,0.06666666666666665,1,1,2,2,0.47619047619047616,0.3666666666666667,0.3382352941176471,44,0
0,0,1,1,0,0,1,2,5,5,5,4,5,6,1,0.045454545454545456,1,1,11,0.1,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,0.11111111111111116,0,1,2,2,0.14285714285714285,0.6333333333333334,0.11764705882352941,23,1
0,0,1,1,1,1,0,1,5,4,5,3,3,6,1,0.36363636363636365,1,2,7,0.03,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1,0.0888888888888889,1,1,2,3,0.19047619047619047,0.5,0.20588235294117646,31,4
1,1,1,0,0,0,0,1,2,6,5,1,1,9,1,0.09090909090909091,1,2,7,0.1,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1,0.06666666666666665,1,1,2,1,0.14285714285714285,0.33333333333333337,0.19117647058823528,15,4
1,1,0,1,0,1,1,1,5,5,6,5,4,6,1,0.09999999999999999,2,2,3,0.02,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0.0,1,1,2,1,0.23809523809523808,0.6666666666666667,0.11764705882352941,88,1
1,0,1,0,0,0,0,1,3,5,2,3,1,7,1,0.13636363636363635,1,1,48,0.05,2.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,2.0,2.0,3.0,1,0.15555555555555556,0,1,2,4,0.09523809523809523,0.30000000000000004,0.5147058823529411,35,4
1,0,0,0,3,1,0,1,2,6,5,6,6,6,1,0.2727272727272727,1,2,11,0.1,1.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,2.0,4.0,4.0,3.0,0.0,2.0,3.0,0.0,3.0,2.0,1,0.04444444444444445,1,1,2,2,0.23809523809523808,0.6666666666666667,0.5294117647058824,5,2
2,2,2,1,1,1,0,2,3,6,5,4,2,6,1,0.10909090909090909,1,4,39,0.05,0.0,1.0,0.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,1,0.0222222222222222,1,1,2,1,0.42857142857142855,0.5,0.47058823529411764,2,2
2,0,0,1,1,0,0,1,6,6,6,6,7,9,1,0.13636363636363635,1,1,22,0.2,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1,0.0,1,1,2,3,0.19047619047619047,0.8666666666666666,0.058823529411764705,35,1
0,0,0,0,1,0,1,1,5,5,5,6,5,6,1,0.2727272727272727,2,1,7,0.05,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1,0.1333333333333333,0,1,2,1,0.09523809523809523,0.7000000000000001,0.1764705882352941,82,4
0,0,0,0,0,0,0,1,5,5,5,4,5,9,1,0.18181818181818182,1,2,22,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1,0.15555555555555556,0,2,2,3,0.0,0.6333333333333334,0.044117647058823525,85,1
0,0,0,0,0,0,0,2,5,6,5,3,3,6,1,0.2727272727272727,1,4,11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.11111111111111116,3,0,2,3,0.0,0.5666666666666667,0.029411764705882353,80,4
0,1,3,1,0,1,0,1,1,4,1,1,1,6,1,0.1909090909090909,1,2,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,1,1,2,3,0.2857142857142857,0.1,0.0,23,0
1,0,0,1,0,1,0,1,2,3,3,1,4,6,1,0.45454545454545453,2,3,7,0.1,0.0,1.0,0.0,3.0,2.0,3.0,2.0,0.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1,0.06666666666666665,1,0,2,3,0.14285714285714285,0.2666666666666667,0.3235294117647059,4,0
0,0,0,0,0,1,0,1,2,5,6,2,3,6,1,0.18181818181818182,1,1,11,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1,0.11111111111111116,1,1,2,1,0.047619047619047616,0.43333333333333335,0.044117647058823525,73,4
1,1,1,1,2,0,0,2,5,6,5,4,3,6,1,0.22727272727272727,1,2,7,0.03,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1,0.0888888888888889,0,0,2,2,0.2857142857142857,0.6,0.08823529411764705,23,4
1,0,0,0,0,0,0,2,5,6,6,5,5,6,1,0.15454545454545454,1,1,11,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0222222222222222,1,1,2,3,0.047619047619047616,0.7333333333333334,0.14705882352941177,2,1
0,0,0,0,0,1,0,2,2,4,4,2,3,0,1,0.7272727272727273,2,2,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1,0.24444444444444446,3,3,2,1,0.047619047619047616,0.33333333333333337,0.014705882352941176,35,0
1,0,0,0,0,0,0,1,3,6,3,5,7,7,1,0.13636363636363635,1,3,11,0.02,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0.4666666666666667,0,0,2,1,0.047619047619047616,0.6333333333333334,0.1323529411764706,93,1
1,2,1,0,0,0,0,1,3,5,6,4,3,6,1,0.09090909090909091,1,2,11,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.15555555555555556,1,0,2,2,0.19047619047619047,0.5333333333333333,0.029411764705882353,23,1
1,2,3,2,3,0,0,1,4,2,5,2,1,9,1,0.09090909090909091,2,2,7,0.1,4.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,1.0,1,0.06666666666666665,1,2,2,3,0.5238095238095237,0.30000000000000004,0.3382352941176471,24,0
1,1,1,0,0,0,0,2,1,2,2,2,1,6,1,0.09090909090909091,1,2,11,0.05,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0.0222222222222222,0,1,2,1,0.14285714285714285,0.1,0.20588235294117646,93,4
1,1,1,3,0,3,0,1,3,3,5,7,4,9,1,0.36363636363636365,1,2,7,0.05,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,5.0,1,0.15555555555555556,0,1,2,3,0.42857142857142855,0.5666666666666667,0.3382352941176471,35,2
0,0,0,0,0,0,0,1,6,5,6,4,7,6,1,0.09090909090909091,1,1,2,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1,1,2,3,0.0,0.7666666666666667,0.014705882352941176,15,1
1,0,0,1,1,0,0,2,2,6,4,6,5,9,1,0.06363636363636363,1,2,7,0.04,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1,0.0222222222222222,1,1,2,3,0.14285714285714285,0.6,0.14705882352941177,102,1
3,1,2,1,0,0,0,3,2,2,5,2,4,6,1,0.22727272727272727,1,2,11,0.04,2.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,1,0.04444444444444445,1,1,2,3,0.3333333333333333,0.33333333333333337,0.6029411764705882,18,0
1,1,1,0,0,0,1,2,6,6,6,6,6,6,1,0.18181818181818182,1,1,11,0.1,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1,0.11111111111111116,1,0,2,2,0.19047619047619047,0.8333333333333334,0.11764705882352941,23,1
0,0,0,1,0,2,0,1,6,6,7,7,7,6,1,0.12727272727272726,1,2,43,0.06,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1,0.24444444444444446,0,0,2,2,0.14285714285714285,0.9333333333333335,0.11764705882352941,35,1
0,1,0,0,0,0,0,1,3,3,6,6,3,9,1,0.2727272727272727,2,2,21,0.4,0.0,1.0,2.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1,0.0888888888888889,1,1,2,3,0.047619047619047616,0.5333333333333333,0.2647058823529412,73,2
1,0,1,0,1,1,0,2,3,3,3,4,4,6,1,0.18181818181818182,1,2,11,0.3,1.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1,0.0,2,3,2,2,0.19047619047619047,0.4,0.38235294117647056,102,2
2,2,2,2,1,3,2,2,2,3,3,2,3,6,1,0.10909090909090909,1,1,43,0.16,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,0.15555555555555556,3,0,2,3,0.6666666666666666,0.2666666666666667,0.11764705882352941,35,0
1,0,0,1,0,1,0,2,2,2,5,3,5,6,1,0.3181818181818182,1,3,39,0.06,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,1,0.06666666666666665,1,0,2,2,0.14285714285714285,0.4,0.7058823529411764,82,0
0,2,0,0,0,3,0,1,2,5,5,2,4,6,1,0.06363636363636363,1,2,39,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1,0.0222222222222222,1,3,2,2,0.23809523809523808,0.43333333333333335,0.1323529411764706,102,4
0,0,1,0,0,0,0,1,6,7,6,6,4,6,1,0.2727272727272727,1,2,7,0.1,1.0,1.0,0.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1,0.06666666666666665,1,0,2,2,0.047619047619047616,0.8,0.27941176470588236,23,1
2,2,1,1,0,3,1,2,2,4,3,5,3,1,0,0.12727272727272726,1,1,48,0.01,1.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1,0.24444444444444446,0,4,2,3,0.47619047619047616,0.4,0.5588235294117647,35,2
1,1,1,1,1,1,0,2,2,5,3,2,5,6,1,0.09090909090909091,1,1,48,0.12,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0,0.04444444444444445,1,1,2,1,0.2857142857142857,0.4,0.5,24,2
